article_id,rating_approach,label,intention_type,article_url
2415,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://expose-news.com/2024/03/09/dark-influence-of-wef-young-global-leaders/
2415,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://expose-news.com/2024/03/09/dark-influence-of-wef-young-global-leaders/
2416,3,Credible information,,https://apnews.com/article/election-2024-voting-ballots-polarization-trust-4d5f89082e25809a76f4f550801acbb0
2416,2,Credible information,,https://apnews.com/article/election-2024-voting-ballots-polarization-trust-4d5f89082e25809a76f4f550801acbb0
2416,1,Credible information,,https://apnews.com/article/election-2024-voting-ballots-polarization-trust-4d5f89082e25809a76f4f550801acbb0
2417,2,Credible information,,https://www.france24.com/en/france/20240610-%F0%9F%94%B4-live-france-s-macron-calls-new-legislative-elections-after-disappointing-eu-poll
2417,1,Hard to say,,https://www.france24.com/en/france/20240610-%F0%9F%94%B4-live-france-s-macron-calls-new-legislative-elections-after-disappointing-eu-poll
2417,3,Credible information,,https://www.france24.com/en/france/20240610-%F0%9F%94%B4-live-france-s-macron-calls-new-legislative-elections-after-disappointing-eu-poll
2420,3,Credible information,,https://www.france24.com/en/europe/20240610-macron-french-voters-snap-elections
2420,1,Credible information,,https://www.france24.com/en/europe/20240610-macron-french-voters-snap-elections
2420,2,Credible information,,https://www.france24.com/en/europe/20240610-macron-french-voters-snap-elections
2424,1,Credible information,,https://www.bbc.com/news/articles/c1ww6vz1l81o
2424,3,Credible information,,https://www.bbc.com/news/articles/c1ww6vz1l81o
2424,2,Credible information,,https://www.bbc.com/news/articles/c1ww6vz1l81o
2425,2,Disinformation,Undermining international organizations and alliances,https://thepeoplesvoice.tv/australian-senator-drops-klaus-schwab-new-world-order-truth-bombs-in-parliament/
2425,3,Disinformation,"Changing political views, Undermining international organizations and alliances",https://thepeoplesvoice.tv/australian-senator-drops-klaus-schwab-new-world-order-truth-bombs-in-parliament/
2425,1,Disinformation,Undermining the credibility of public institutions,https://thepeoplesvoice.tv/australian-senator-drops-klaus-schwab-new-world-order-truth-bombs-in-parliament/
2426,2,Credible information,,https://www.france24.com/en/europe/20240609-eurosceptic-parties-gain-in-eu-elections-prompting-france-to-call-snap-national-vote
2426,3,Credible information,,https://www.france24.com/en/europe/20240609-eurosceptic-parties-gain-in-eu-elections-prompting-france-to-call-snap-national-vote
2426,1,Credible information,,https://www.france24.com/en/europe/20240609-eurosceptic-parties-gain-in-eu-elections-prompting-france-to-call-snap-national-vote
2427,1,Credible information,,https://www.bbc.com/news/articles/cd114d035j3o
2427,3,Credible information,,https://www.bbc.com/news/articles/cd114d035j3o
2427,2,Credible information,,https://www.bbc.com/news/articles/cd114d035j3o
2428,2,Credible information,,https://www.france24.com/en/live-news/20240313-eu-media-freedom-law-approved-by-lawmakers
2428,1,Credible information,,https://www.france24.com/en/live-news/20240313-eu-media-freedom-law-approved-by-lawmakers
2428,3,Credible information,,https://www.france24.com/en/live-news/20240313-eu-media-freedom-law-approved-by-lawmakers
2429,3,Credible information,,https://www.theguardian.com/global-development/2023/aug/10/covid-19-can-global-pandemic-treaty-help-poorer-nations-future-outbreaks-disease
2429,2,Credible information,,https://www.theguardian.com/global-development/2023/aug/10/covid-19-can-global-pandemic-treaty-help-poorer-nations-future-outbreaks-disease
2429,1,Hard to say,,https://www.theguardian.com/global-development/2023/aug/10/covid-19-can-global-pandemic-treaty-help-poorer-nations-future-outbreaks-disease
2431,2,Credible information,,https://apnews.com/article/india-election-fourth-phase-modi-bjp-bihar-4b4138016092483f6d4cf413bd44db4e
2431,3,Credible information,,https://apnews.com/article/india-election-fourth-phase-modi-bjp-bihar-4b4138016092483f6d4cf413bd44db4e
2431,1,Credible information,,https://apnews.com/article/india-election-fourth-phase-modi-bjp-bihar-4b4138016092483f6d4cf413bd44db4e
2433,2,Credible information,,https://www.france24.com/en/europe/20240606-dutch-far-right-party-makes-big-gains-at-eu-election-exit-poll-shows
2433,3,Credible information,,https://www.france24.com/en/europe/20240606-dutch-far-right-party-makes-big-gains-at-eu-election-exit-poll-shows
2433,1,Credible information,,https://www.france24.com/en/europe/20240606-dutch-far-right-party-makes-big-gains-at-eu-election-exit-poll-shows
2434,1,Credible information,,https://apnews.com/article/world-health-organization-pandemics-covid-regulations-mpox-9c6419844b9c333a1a31d224124532f1
2434,3,Credible information,,https://apnews.com/article/world-health-organization-pandemics-covid-regulations-mpox-9c6419844b9c333a1a31d224124532f1
2434,2,Credible information,,https://apnews.com/article/world-health-organization-pandemics-covid-regulations-mpox-9c6419844b9c333a1a31d224124532f1
2435,1,Credible information,,https://apnews.com/article/mexico-elections-president-governorships-lopez-obrador-d7fef5c7ac964072401ba6d9809dd7d4
2435,2,Credible information,,https://apnews.com/article/mexico-elections-president-governorships-lopez-obrador-d7fef5c7ac964072401ba6d9809dd7d4
2435,3,Credible information,,https://apnews.com/article/mexico-elections-president-governorships-lopez-obrador-d7fef5c7ac964072401ba6d9809dd7d4
2436,1,Disinformation,Undermining international organizations and alliances,https://expose-news.com/2024/03/24/former-heads-of-state-urge-adopt-whos-pandemic-treaty/
2436,2,Disinformation,Undermining international organizations and alliances,https://expose-news.com/2024/03/24/former-heads-of-state-urge-adopt-whos-pandemic-treaty/
2436,3,Disinformation,Undermining international organizations and alliances,https://expose-news.com/2024/03/24/former-heads-of-state-urge-adopt-whos-pandemic-treaty/
2438,1,Disinformation,"Undermining the credibility of public institutions, Changing political views, Promoting social stereotypes/antagonisms",https://thepeoplesvoice.tv/evidence-emerges-that-americas-voting-machines-are-all-controlled-by-chinese-govt/
2438,3,Disinformation,"Undermining the credibility of public institutions, Promoting social stereotypes/antagonisms",https://thepeoplesvoice.tv/evidence-emerges-that-americas-voting-machines-are-all-controlled-by-chinese-govt/
2438,2,Disinformation,"Undermining the credibility of public institutions, Promoting social stereotypes/antagonisms",https://thepeoplesvoice.tv/evidence-emerges-that-americas-voting-machines-are-all-controlled-by-chinese-govt/
2439,1,Credible information,,https://harbingersdaily.com/with-only-weeks-away-experts-urgently-warn-who-pandemic-treaty-will-usurp-us-sovereignty/
2439,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://harbingersdaily.com/with-only-weeks-away-experts-urgently-warn-who-pandemic-treaty-will-usurp-us-sovereignty/
2439,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://harbingersdaily.com/with-only-weeks-away-experts-urgently-warn-who-pandemic-treaty-will-usurp-us-sovereignty/
2440,3,Disinformation,"Undermining the credibility of public institutions, Undermining scientific knowledge",https://expose-news.com/2024/03/03/soon-there-will-be-no-farms-its-part-of-their-plan/
2440,1,Disinformation,Undermining the credibility of public institutions,https://expose-news.com/2024/03/03/soon-there-will-be-no-farms-its-part-of-their-plan/
2440,2,Disinformation,"Undermining the credibility of public institutions, Undermining scientific knowledge",https://expose-news.com/2024/03/03/soon-there-will-be-no-farms-its-part-of-their-plan/
2441,1,,"Changing political views, Undermining international organizations and alliances",https://thepeoplesvoice.tv/un-human-rights-report-demands-us-change-constitution-limit-free-speech-and-ban-guns/
2441,3,Disinformation,Undermining international organizations and alliances,https://thepeoplesvoice.tv/un-human-rights-report-demands-us-change-constitution-limit-free-speech-and-ban-guns/
2441,2,Disinformation,Undermining international organizations and alliances,https://thepeoplesvoice.tv/un-human-rights-report-demands-us-change-constitution-limit-free-speech-and-ban-guns/
2442,2,Credible information,,https://apnews.com/article/biden-pandemics-virus-outbreak-mpox-global-worldwide-11571e564eda19f091bdad50d367cbcd
2442,1,Credible information,,https://apnews.com/article/biden-pandemics-virus-outbreak-mpox-global-worldwide-11571e564eda19f091bdad50d367cbcd
2442,3,Credible information,,https://apnews.com/article/biden-pandemics-virus-outbreak-mpox-global-worldwide-11571e564eda19f091bdad50d367cbcd
2443,1,Hard to say,,https://www.france24.com/en/europe/20240608-slovakia-heads-to-polls-in-eu-vote-in-wake-of-pm-s-shooting-italy-up-next
2443,2,Credible information,,https://www.france24.com/en/europe/20240608-slovakia-heads-to-polls-in-eu-vote-in-wake-of-pm-s-shooting-italy-up-next
2443,3,Credible information,,https://www.france24.com/en/europe/20240608-slovakia-heads-to-polls-in-eu-vote-in-wake-of-pm-s-shooting-italy-up-next
2446,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2024/02/29/horizon-europe-is-a-euphemism-for-technocracy/
2446,1,Credible information,,https://expose-news.com/2024/02/29/horizon-europe-is-a-euphemism-for-technocracy/
2446,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2024/02/29/horizon-europe-is-a-euphemism-for-technocracy/
2447,2,Credible information,,https://apnews.com/article/europe-election-cybersecurity-russia-ukraine-5b0cca725d17a028dd458df77a60440c
2447,3,Credible information,,https://apnews.com/article/europe-election-cybersecurity-russia-ukraine-5b0cca725d17a028dd458df77a60440c
2447,1,Credible information,,https://apnews.com/article/europe-election-cybersecurity-russia-ukraine-5b0cca725d17a028dd458df77a60440c
2450,1,Hard to say,,https://expose-news.com/2024/03/08/bill-gates-digital-id-and-smart-farming/
2450,2,Disinformation,"Undermining international organizations and alliances, Promoting social stereotypes/antagonisms",https://expose-news.com/2024/03/08/bill-gates-digital-id-and-smart-farming/
2450,3,Disinformation,"Undermining international organizations and alliances, Promoting social stereotypes/antagonisms",https://expose-news.com/2024/03/08/bill-gates-digital-id-and-smart-farming/
2453,3,Credible information,,https://www.bbc.com/news/world-asia-india-68918330
2453,1,Credible information,,https://www.bbc.com/news/world-asia-india-68918330
2453,2,Credible information,,https://www.bbc.com/news/world-asia-india-68918330
2454,1,Credible information,,https://apnews.com/article/world-health-organization-pandemic-treaty-720ae6bec876e8afb0b82649a5b046c8
2454,3,Credible information,,https://apnews.com/article/world-health-organization-pandemic-treaty-720ae6bec876e8afb0b82649a5b046c8
2454,2,Credible information,,https://apnews.com/article/world-health-organization-pandemic-treaty-720ae6bec876e8afb0b82649a5b046c8
2457,2,Credible information,,https://www.theguardian.com/world/article/2024/jun/09/eu-elections-populist-right-makes-gains-but-pro-european-centre-holds
2457,3,Credible information,,https://www.theguardian.com/world/article/2024/jun/09/eu-elections-populist-right-makes-gains-but-pro-european-centre-holds
2457,1,Credible information,,https://www.theguardian.com/world/article/2024/jun/09/eu-elections-populist-right-makes-gains-but-pro-european-centre-holds
2458,3,Credible information,,https://www.theguardian.com/world/article/2024/jun/09/eu-elections-far-right-gains-germany-austria-netherlands-exit-polls
2458,2,Credible information,,https://www.theguardian.com/world/article/2024/jun/09/eu-elections-far-right-gains-germany-austria-netherlands-exit-polls
2458,1,Credible information,,https://www.theguardian.com/world/article/2024/jun/09/eu-elections-far-right-gains-germany-austria-netherlands-exit-polls
2459,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://expose-news.com/2024/03/10/globalists-war-against-farming-and-food-security/
2459,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://expose-news.com/2024/03/10/globalists-war-against-farming-and-food-security/
2459,1,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2024/03/10/globalists-war-against-farming-and-food-security/
2460,1,Credible information,,https://abcnews.go.com/International/wireStory/key-races-watch-eu-parliament-elections-110950085
2460,2,Credible information,,https://abcnews.go.com/International/wireStory/key-races-watch-eu-parliament-elections-110950085
2460,3,Credible information,,https://abcnews.go.com/International/wireStory/key-races-watch-eu-parliament-elections-110950085
2464,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Undermining scientific knowledge",https://thepeoplesvoice.tv/33-elites-you-didnt-know-were-pushing-the-global-depopulation-agenda/
2464,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Undermining scientific knowledge",https://thepeoplesvoice.tv/33-elites-you-didnt-know-were-pushing-the-global-depopulation-agenda/
2464,1,Credible information,,https://thepeoplesvoice.tv/33-elites-you-didnt-know-were-pushing-the-global-depopulation-agenda/
2466,2,Credible information,,https://www.france24.com/en/europe/20240606-netherlands-to-kick-off-four-days-of-eu-elections-across-27-nations
2466,1,Credible information,,https://www.france24.com/en/europe/20240606-netherlands-to-kick-off-four-days-of-eu-elections-across-27-nations
2466,3,Credible information,,https://www.france24.com/en/europe/20240606-netherlands-to-kick-off-four-days-of-eu-elections-across-27-nations
2467,3,Disinformation,Undermining the credibility of public institutions,https://expose-news.com/2023/01/09/bbc-and-mariana-springs-roles-exposed/
2467,1,Hard to say,,https://expose-news.com/2023/01/09/bbc-and-mariana-springs-roles-exposed/
2467,2,Disinformation,Undermining the credibility of public institutions,https://expose-news.com/2023/01/09/bbc-and-mariana-springs-roles-exposed/
2471,2,Credible information,,https://abcnews.go.com/Politics/wireStory/latest-europeans-polls-final-day-voting-eu-elections-110961798
2471,1,Credible information,,https://abcnews.go.com/Politics/wireStory/latest-europeans-polls-final-day-voting-eu-elections-110961798
2471,3,Credible information,,https://abcnews.go.com/Politics/wireStory/latest-europeans-polls-final-day-voting-eu-elections-110961798
2474,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://expose-news.com/2024/04/25/australias-esafety-commissioner-and/
2474,1,,Undermining international organizations and alliances,https://expose-news.com/2024/04/25/australias-esafety-commissioner-and/
2474,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://expose-news.com/2024/04/25/australias-esafety-commissioner-and/
2476,3,Disinformation,Undermining the credibility of public institutions,https://expose-news.com/2023/12/19/gestapo-raided-homes-in-germany-as-part-of/
2476,1,Disinformation,Undermining the credibility of public institutions,https://expose-news.com/2023/12/19/gestapo-raided-homes-in-germany-as-part-of/
2476,2,Disinformation,Undermining the credibility of public institutions,https://expose-news.com/2023/12/19/gestapo-raided-homes-in-germany-as-part-of/
2477,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances",https://thepeoplesvoice.tv/new-world-order-are-marching-us-towards-armageddon-warns-senator/
2477,3,Disinformation,Undermining international organizations and alliances,https://thepeoplesvoice.tv/new-world-order-are-marching-us-towards-armageddon-warns-senator/
2477,1,Credible information,,https://thepeoplesvoice.tv/new-world-order-are-marching-us-towards-armageddon-warns-senator/
2479,1,Credible information,,https://apnews.com/article/news-organizations-trust-poll-misinformation-18235eaef4fdfbdc9c1f7e8693744b21
2479,2,Credible information,,https://apnews.com/article/news-organizations-trust-poll-misinformation-18235eaef4fdfbdc9c1f7e8693744b21
2479,3,Credible information,,https://apnews.com/article/news-organizations-trust-poll-misinformation-18235eaef4fdfbdc9c1f7e8693744b21
2481,1,Credible information,,https://www.france24.com/en/europe/20240602-serbia-ruling-nationalist-party-wins-capital-vote-amid-reports-of-irregularities
2481,3,Credible information,,https://www.france24.com/en/europe/20240602-serbia-ruling-nationalist-party-wins-capital-vote-amid-reports-of-irregularities
2481,2,Credible information,,https://www.france24.com/en/europe/20240602-serbia-ruling-nationalist-party-wins-capital-vote-amid-reports-of-irregularities
2484,1,Credible information,,https://www.france24.com/en/live-news/20230616-hungarian-govt-media-train-sights-on-soros-son-1
2484,2,Credible information,,https://www.france24.com/en/live-news/20230616-hungarian-govt-media-train-sights-on-soros-son-1
2484,3,Credible information,,https://www.france24.com/en/live-news/20230616-hungarian-govt-media-train-sights-on-soros-son-1
2485,3,Credible information,,https://apnews.com/article/trust-science-medicine-social-survey-725ab3401f27900be6cc957eec52e45e
2485,2,Credible information,,https://apnews.com/article/trust-science-medicine-social-survey-725ab3401f27900be6cc957eec52e45e
2485,1,Credible information,,https://apnews.com/article/trust-science-medicine-social-survey-725ab3401f27900be6cc957eec52e45e
2486,3,Credible information,,https://apnews.com/article/eu-election-results-european-parliament-acd0ceef91d198cf5e9ee695f394b28c
2486,1,Credible information,,https://apnews.com/article/eu-election-results-european-parliament-acd0ceef91d198cf5e9ee695f394b28c
2486,2,Credible information,,https://apnews.com/article/eu-election-results-european-parliament-acd0ceef91d198cf5e9ee695f394b28c
2487,3,Credible information,,https://apnews.com/article/election-2024-misinformation-ai-social-media-trump-6119ee6f498db10603b3664e9ad3e87e
2487,2,Credible information,,https://apnews.com/article/election-2024-misinformation-ai-social-media-trump-6119ee6f498db10603b3664e9ad3e87e
2487,1,Credible information,,https://apnews.com/article/election-2024-misinformation-ai-social-media-trump-6119ee6f498db10603b3664e9ad3e87e
2488,1,Hard to say,,https://www.france24.com/en/live-news/20240325-pandemic-accord-talks-at-loggerheads-as-time-ticks-away
2488,2,Credible information,,https://www.france24.com/en/live-news/20240325-pandemic-accord-talks-at-loggerheads-as-time-ticks-away
2488,3,Credible information,,https://www.france24.com/en/live-news/20240325-pandemic-accord-talks-at-loggerheads-as-time-ticks-away
2491,1,Credible information,,https://www.bbc.com/news/articles/c3ggqx4lwp6o
2491,2,Credible information,,https://www.bbc.com/news/articles/c3ggqx4lwp6o
2491,3,Credible information,,https://www.bbc.com/news/articles/c3ggqx4lwp6o
2498,3,Credible information,,https://www.bbc.com/news/articles/c29dx3nyer2o
2498,1,Credible information,,https://www.bbc.com/news/articles/c29dx3nyer2o
2498,2,Credible information,,https://www.bbc.com/news/articles/c29dx3nyer2o
2513,1,Credible information,,https://abcnews.go.com/International/india-records-hottest-temperature-amid-severe-heat-wave/story?id=110639547
2513,3,Credible information,,https://abcnews.go.com/International/india-records-hottest-temperature-amid-severe-heat-wave/story?id=110639547
2513,2,Credible information,,https://abcnews.go.com/International/india-records-hottest-temperature-amid-severe-heat-wave/story?id=110639547
2516,1,Disinformation,Promoting social stereotypes/antagonisms,https://www.theguardian.com/environment/2024/feb/06/world-not-prepared-for-climate-disasters-after-warmest-ever-january
2516,2,Credible information,,https://www.theguardian.com/environment/2024/feb/06/world-not-prepared-for-climate-disasters-after-warmest-ever-january
2516,3,Credible information,,https://www.theguardian.com/environment/2024/feb/06/world-not-prepared-for-climate-disasters-after-warmest-ever-january
2519,3,Credible information,,https://apnews.com/article/climate-change-cop28-adaptation-finance-extreme-weather-global-south-61c70dbb047555a259086342bab3bde5
2519,1,Credible information,,https://apnews.com/article/climate-change-cop28-adaptation-finance-extreme-weather-global-south-61c70dbb047555a259086342bab3bde5
2519,2,Credible information,,https://apnews.com/article/climate-change-cop28-adaptation-finance-extreme-weather-global-south-61c70dbb047555a259086342bab3bde5
2521,1,Disinformation,Changing political views,https://www.euronews.com/my-europe/2024/07/28/ukrainian-convicts-freed-from-jail-to-fight-on-the-front-line
2521,2,Credible information,,https://www.euronews.com/my-europe/2024/07/28/ukrainian-convicts-freed-from-jail-to-fight-on-the-front-line
2521,3,Credible information,,https://www.euronews.com/my-europe/2024/07/28/ukrainian-convicts-freed-from-jail-to-fight-on-the-front-line
2527,1,Hard to say,,https://www.euronews.com/2024/07/23/ukraines-energy-sector-working-at-50-capacity-compared-to-2023
2527,3,Credible information,,https://www.euronews.com/2024/07/23/ukraines-energy-sector-working-at-50-capacity-compared-to-2023
2527,2,Credible information,,https://www.euronews.com/2024/07/23/ukraines-energy-sector-working-at-50-capacity-compared-to-2023
2529,1,Credible information,,https://abcnews.go.com/International/climate-change-loss-sea-ice-putting-polar-bears/story?id=107158174
2529,2,Credible information,,https://abcnews.go.com/International/climate-change-loss-sea-ice-putting-polar-bears/story?id=107158174
2529,3,Credible information,,https://abcnews.go.com/International/climate-change-loss-sea-ice-putting-polar-bears/story?id=107158174
2530,2,Disinformation,"Undermining the credibility of public institutions, Changing political views, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://newsbusters.org/blogs/business/nicholas-schau/2024/01/10/climate-scientist-tucker-climate-officials-misleading
2530,3,Disinformation,"Undermining the credibility of public institutions, Changing political views, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://newsbusters.org/blogs/business/nicholas-schau/2024/01/10/climate-scientist-tucker-climate-officials-misleading
2530,1,Disinformation,"Undermining the credibility of public institutions, Undermining scientific knowledge",https://newsbusters.org/blogs/business/nicholas-schau/2024/01/10/climate-scientist-tucker-climate-officials-misleading
2554,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://expose-news.com/2023/08/04/next-on-the-agenda-towards-totalitarianism-climate-lockdowns/
2554,1,Disinformation,"Undermining the credibility of public institutions, Changing political views, Undermining international organizations and alliances, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://expose-news.com/2023/08/04/next-on-the-agenda-towards-totalitarianism-climate-lockdowns/
2554,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://expose-news.com/2023/08/04/next-on-the-agenda-towards-totalitarianism-climate-lockdowns/
2570,2,Disinformation,"Undermining the credibility of public institutions, Changing political views, Undermining international organizations and alliances, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://expose-news.com/2024/04/06/climate-change-profiteering-from-the-amazon/
2570,1,Disinformation,"Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2024/04/06/climate-change-profiteering-from-the-amazon/
2570,3,Disinformation,"Undermining the credibility of public institutions, Changing political views, Undermining international organizations and alliances, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://expose-news.com/2024/04/06/climate-change-profiteering-from-the-amazon/
2601,1,Disinformation,Promoting social stereotypes/antagonisms,https://www.bbc.com/news/articles/c25l17v7qn0o
2601,2,Credible information,,https://www.bbc.com/news/articles/c25l17v7qn0o
2601,3,Credible information,,https://www.bbc.com/news/articles/c25l17v7qn0o
2617,2,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2023/09/15/ipcc-should-include-weather-warfare-as-part-of/
2617,1,Disinformation,"Undermining the credibility of public institutions, Changing political views, Undermining international organizations and alliances, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://expose-news.com/2023/09/15/ipcc-should-include-weather-warfare-as-part-of/
2617,3,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2023/09/15/ipcc-should-include-weather-warfare-as-part-of/
2619,2,Credible information,,https://www.theguardian.com/environment/2023/aug/26/scientific-journal-retracts-article-that-claimed-no-evidence-of-climate-crisis
2619,1,Disinformation,Undermining scientific knowledge,https://www.theguardian.com/environment/2023/aug/26/scientific-journal-retracts-article-that-claimed-no-evidence-of-climate-crisis
2619,3,Credible information,,https://www.theguardian.com/environment/2023/aug/26/scientific-journal-retracts-article-that-claimed-no-evidence-of-climate-crisis
2633,1,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2023/07/27/i-realised-i-had-fallen-into-groupthink/
2633,2,Disinformation,"Undermining the credibility of public institutions, Changing political views, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2023/07/27/i-realised-i-had-fallen-into-groupthink/
2633,3,Disinformation,"Undermining the credibility of public institutions, Changing political views, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2023/07/27/i-realised-i-had-fallen-into-groupthink/
2646,3,Disinformation,"Undermining the credibility of public institutions, Changing political views, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2024/03/06/rob-roos-the-elites-have-decided/
2646,1,Disinformation,"Undermining the credibility of public institutions, Changing political views, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2024/03/06/rob-roos-the-elites-have-decided/
2646,2,Disinformation,"Undermining the credibility of public institutions, Changing political views, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2024/03/06/rob-roos-the-elites-have-decided/
2648,3,Credible information,,https://apnews.com/article/russia-ukraine-war-us-drones-black-sea-8feab00ff4bf26472c9aae4cb074b18a
2648,2,Credible information,,https://apnews.com/article/russia-ukraine-war-us-drones-black-sea-8feab00ff4bf26472c9aae4cb074b18a
2648,1,Credible information,,https://apnews.com/article/russia-ukraine-war-us-drones-black-sea-8feab00ff4bf26472c9aae4cb074b18a
2654,1,Disinformation,Promoting social stereotypes/antagonisms,https://www.theguardian.com/environment/commentisfree/2023/oct/19/will-the-earth-breach-its-15c-guardrail-sooner-than-we-thought
2654,2,Credible information,,https://www.theguardian.com/environment/commentisfree/2023/oct/19/will-the-earth-breach-its-15c-guardrail-sooner-than-we-thought
2654,3,Credible information,,https://www.theguardian.com/environment/commentisfree/2023/oct/19/will-the-earth-breach-its-15c-guardrail-sooner-than-we-thought
2674,1,Disinformation,Promoting social stereotypes/antagonisms,https://www.france24.com/en/live-news/20231126-heat-disease-air-pollution-how-climate-change-impacts-health
2674,3,Credible information,,https://www.france24.com/en/live-news/20231126-heat-disease-air-pollution-how-climate-change-impacts-health
2674,2,Credible information,,https://www.france24.com/en/live-news/20231126-heat-disease-air-pollution-how-climate-change-impacts-health
2679,1,Disinformation,"Changing political views, Undermining scientific knowledge",https://expose-news.com/2024/02/08/electric-vehicles-prove-bad-for-business/
2679,3,Disinformation,"Changing political views, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2024/02/08/electric-vehicles-prove-bad-for-business/
2679,2,Disinformation,"Changing political views, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2024/02/08/electric-vehicles-prove-bad-for-business/
2684,3,Credible information,,https://apnews.com/article/russia-ukraine-war-urozhaine-village-pullout-2d3fcde66b39c37bcaef8e2978bcba51
2684,2,Credible information,,https://apnews.com/article/russia-ukraine-war-urozhaine-village-pullout-2d3fcde66b39c37bcaef8e2978bcba51
2684,1,Credible information,,https://apnews.com/article/russia-ukraine-war-urozhaine-village-pullout-2d3fcde66b39c37bcaef8e2978bcba51
2691,1,Inconsistent with the topic,,https://newsbusters.org/blogs/business/nicholas-schau/2024/01/31/doom-legacy-media-once-again-peddles-climate-propaganda
2691,3,Disinformation,"Undermining the credibility of public institutions, Changing political views, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://newsbusters.org/blogs/business/nicholas-schau/2024/01/31/doom-legacy-media-once-again-peddles-climate-propaganda
2691,2,Disinformation,"Undermining the credibility of public institutions, Changing political views, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://newsbusters.org/blogs/business/nicholas-schau/2024/01/31/doom-legacy-media-once-again-peddles-climate-propaganda
2695,3,Disinformation,"Undermining the credibility of public institutions, Changing political views, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://newsbusters.org/blogs/nb/clay-waters/2024/02/05/bizarre-cnn-individualism-distrust-institutions-breed-climate
2695,2,Disinformation,"Undermining the credibility of public institutions, Changing political views, Promoting social stereotypes/antagonisms, Undermining scientific knowledge",https://newsbusters.org/blogs/nb/clay-waters/2024/02/05/bizarre-cnn-individualism-distrust-institutions-breed-climate
2695,1,Inconsistent with the topic,,https://newsbusters.org/blogs/nb/clay-waters/2024/02/05/bizarre-cnn-individualism-distrust-institutions-breed-climate
2708,3,Disinformation,"Undermining the credibility of public institutions, Changing political views, Undermining international organizations and alliances, Promoting social stereotypes/antagonisms",https://expose-news.com/2023/09/27/climate-crisis-activists-put-meat-on-banned-adverts/
2708,1,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2023/09/27/climate-crisis-activists-put-meat-on-banned-adverts/
2708,2,Disinformation,"Undermining the credibility of public institutions, Changing political views, Undermining international organizations and alliances, Promoting social stereotypes/antagonisms",https://expose-news.com/2023/09/27/climate-crisis-activists-put-meat-on-banned-adverts/
2710,1,Disinformation,"Undermining the credibility of public institutions, Undermining international organizations and alliances, Undermining scientific knowledge",https://expose-news.com/2024/04/13/linking-climate-change-with-human-rights/
